7/2/2014 9:51:13 AM,Functional Test ECR 2028703
Recipe:  Functional Test ECR 2028703
Serial Number:  177559GI2
Date,Protocol Name,Seq. #,Prescription Name,Seq #,Prescription Type,Current Exp.,Anode Spits,Cathode Spits,AnodeCathode Spits,kvRegul,Total Spits,Actual Exp. Time,Exp. Voltage,Actual Voltage,Exp. mA,Actual mA,Generator Errors
7/2/2014 9:51:32 AM,Calibration,1,Calibration 1,1,E,1,0,0,0,0,0,0.0515873,80,80,35,25.2,
7/2/2014 9:51:36 AM,Calibration,1,Calibration 1,1,E,2,0,0,0,0,0,0.05179283,80,80,35,25.1,
7/2/2014 9:51:40 AM,Calibration,1,Calibration 1,1,E,3,0,0,0,0,0,0.0508982,80,80,35,33.4,
7/2/2014 9:51:43 AM,Calibration,1,Calibration 2,2,E,1,0,0,0,0,0,0.05063291,80,80,35,23.7,
7/2/2014 9:51:47 AM,Calibration,1,Calibration 2,2,E,2,0,0,0,0,0,0.04927536,80,80,35,34.5,
7/2/2014 9:51:51 AM,Calibration,1,Calibration 2,2,E,3,0,0,0,0,0,0.04829545,80,80,35,35.2,
7/2/2014 9:51:55 AM,Calibration,1,Calibration 3,3,E,1,0,0,0,0,0,0.5,80,80,125,123.4,
7/2/2014 9:51:59 AM,Calibration,1,Calibration 3,3,E,2,0,0,0,0,0,0.5,80,80,125,124.2,
7/2/2014 9:52:04 AM,Calibration,1,Calibration 3,3,E,3,0,0,0,0,0,0.4995984,80,80,125,124.5,
7/2/2014 9:52:07 AM,Calibration,1,Calibration 4,4,E,1,0,0,0,0,0,0.4997998,80,80,250,249.7,
7/2/2014 9:52:12 AM,Calibration,1,Calibration 4,4,E,2,0,0,0,0,0,0.5,80,80,250,250.2,
7/2/2014 9:52:16 AM,Calibration,1,Calibration 4,4,E,3,0,0,0,0,0,0.5,80,80,250,250.2,
7/2/2014 9:52:20 AM,Calibration,1,Calibration 5,5,E,1,0,0,0,0,0,1,80,80,125,124.6,
7/2/2014 9:52:26 AM,Calibration,1,Calibration 5,5,E,2,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 9:52:31 AM,Calibration,1,Calibration 5,5,E,3,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 9:52:36 AM,Calibration,1,Calibration 5,5,E,4,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 9:52:41 AM,Calibration,1,Calibration 5,5,E,5,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 9:52:46 AM,Calibration,1,Calibration 5,5,E,6,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 9:52:51 AM,Calibration,1,Calibration 5,5,E,7,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 9:52:56 AM,Calibration,1,Calibration 5,5,E,8,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 9:53:01 AM,Calibration,1,Calibration 5,5,E,9,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 9:53:06 AM,Calibration,1,Calibration 5,5,E,10,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 9:53:10 AM,Calibration,1,Calibration 6,6,E,1,0,0,0,0,0,1,80,80,250,249.9,
7/2/2014 9:53:15 AM,Calibration,1,Calibration 6,6,E,2,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 9:53:20 AM,Calibration,1,Calibration 6,6,E,3,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 9:53:25 AM,Calibration,1,Calibration 6,6,E,4,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 9:53:30 AM,Calibration,1,Calibration 6,6,E,5,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 9:53:35 AM,Calibration,1,Calibration 6,6,E,6,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 9:53:40 AM,Calibration,1,Calibration 6,6,E,7,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 9:53:45 AM,Calibration,1,Calibration 6,6,E,8,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 9:53:50 AM,Calibration,1,Calibration 6,6,E,9,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 9:53:55 AM,Calibration,1,Calibration 6,6,E,10,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 9:56:59 AM,SHVIS 2 A,7,SHVIS 2 80,1,E,1,0,0,0,0,0,177.6667,80,80,1,0.3,
7/2/2014 9:57:04 AM,5 second Delay,2,D
7/2/2014 10:00:07 AM,SHVIS 2 A,7,SHVIS 2 85,3,E,1,0,0,0,0,0,177.3333,85,85,1,0.3,
7/2/2014 10:00:12 AM,5 second Delay,4,D
7/2/2014 10:03:16 AM,SHVIS 2 A,7,SHVIS 2 90,5,E,1,0,0,0,0,0,177.6667,90,90,1,0.3,
7/2/2014 10:03:21 AM,5 second Delay,6,D
7/2/2014 10:06:24 AM,SHVIS 2 B,8,SHVIS 2 95,1,E,1,0,0,0,0,0,177.6667,95,95,1,0.3,
7/2/2014 10:06:29 AM,5 second Delay,2,D
7/2/2014 10:09:33 AM,SHVIS 2 B,8,SHVIS 2 100,3,E,1,0,0,0,0,0,177.3333,100,100,1,0.3,
7/2/2014 10:09:38 AM,5 second Delay,4,D
7/2/2014 10:12:42 AM,SHVIS 2 B,8,SHVIS 2 105,5,E,1,0,0,1,0,1,177.3333,105,105,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 10:12:48 AM,5 second Delay,6,D
7/2/2014 10:15:52 AM,SHVIS 2 C,9,SHVIS 2 110,1,E,1,0,0,0,0,0,177,110,110,1,0.3,
7/2/2014 10:15:57 AM,5 second Delay,2,D
7/2/2014 10:19:00 AM,SHVIS 2 C,9,SHVIS 2 115,3,E,1,0,0,0,0,0,177.3333,115,115,1,0.3,
7/2/2014 10:19:05 AM,5 second Delay,4,D
7/2/2014 10:22:09 AM,SHVIS 2 C,9,SHVIS 2 120,5,E,1,0,0,0,0,0,177.3333,120,120,1,0.3,
7/2/2014 10:22:14 AM,5 second Delay,6,D
7/2/2014 10:25:17 AM,SHVIS 2 D,10,SHVIS 2 125,1,E,1,0,0,0,0,0,177.3333,125,125,1,0.3,
7/2/2014 10:25:22 AM,5 second Delay,2,D
7/2/2014 10:28:26 AM,SHVIS 2 D,10,SHVIS 2 130,3,E,1,0,0,0,0,0,177.3333,130,130,1,0.3,
7/2/2014 10:28:31 AM,5 second Delay,4,D
7/2/2014 10:31:34 AM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,0,0,0,0,0,177.3333,135,135,1,0.3,
7/2/2014 10:31:39 AM,5 second Delay,2,D
7/2/2014 10:34:43 AM,SHVIS 2 E,11,SHVIS 2 140,3,E,1,0,0,2,0,2,177.3333,140,140,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 10:37:48 AM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,0,0,0,0,0,177.3333,135,135,1,0.3,
7/2/2014 10:37:53 AM,5 second Delay,2,D
7/2/2014 10:40:57 AM,SHVIS 2 E,11,SHVIS 2 140,3,E,1,0,0,0,0,0,177.3333,140,140,1,0.3,
7/2/2014 10:41:02 AM,5 second Delay,4,D
7/2/2014 10:44:05 AM,SHVIS 2 F,12,SHVIS 2 140,1,E,1,0,0,0,0,0,177.3333,140,140,1,0.3,
7/2/2014 10:44:10 AM,5 second Delay,2,D
7/2/2014 10:47:14 AM,SHVIS 2 F,12,SHVIS 2 140,3,E,1,0,0,0,0,0,177.3333,140,140,1,0.3,
7/2/2014 10:47:19 AM,5 second Delay,4,D
7/2/2014 10:53:48 AM,6 Minute Delay,1,D
7/2/2014 10:55:07 AM,Functional test,13,FT step 1,2,E,1,0,0,0,0,0,59.98467,120,120,71.1,26.1,
7/2/2014 10:56:07 AM,1 minute Delay,3,D
7/2/2014 10:56:21 AM,Functional test,13,FT step 2,4,E,1,0,0,0,0,0,10.66526,85,85,640,237.5,
7/2/2014 10:56:22 AM,1 sec delay,5,D
7/2/2014 10:57:26 AM,Functional test,13,FT step 3,6,E,1,0,0,0,0,0,59.95402,120,120,71.1,26.1,
7/2/2014 10:57:31 AM,5 second Delay,7,D
7/2/2014 10:57:45 AM,Functional test,13,FT step 4,8,E,1,0,0,0,0,0,10.66508,85,85,640,209.6,
7/2/2014 10:58:45 AM,1 minute Delay,9,D
7/2/2014 10:59:49 AM,Functional test,13,FT step 5,10,E,1,0,0,0,0,0,59.95847,100,100,85.3,31.3,
7/2/2014 10:59:50 AM,1 sec delay,11,D
7/2/2014 11:00:08 AM,Functional test,13,FT step 6,12,E,1,0,0,0,0,0,14.96041,115,115,556.5,98.5,
7/2/2014 11:00:09 AM,1 sec delay,13,D
7/2/2014 11:01:13 AM,Functional test,13,FT step 7,14,E,1,0,0,0,0,0,59.96935,120,120,71.1,26.1,
7/2/2014 11:01:14 AM,1 sec delay,15,D
7/2/2014 11:01:32 AM,Functional test,13,FT step 8,16,E,1,0,0,0,0,0,14.95939,115,115,556.5,98.5,
7/2/2014 11:01:33 AM,1 sec delay,17,D
7/2/2014 11:02:37 AM,Functional test,13,FT step 9,18,E,1,0,0,2,0,2,59.91188,120,120,71.1,26.1,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 11:02:40 AM,1 sec delay,19,D
7/2/2014 11:02:58 AM,Functional test,13,FT step 10,20,E,1,0,0,0,0,0,14.96041,115,115,556.5,98.5,
7/2/2014 11:03:58 AM,1 minute Delay,21,D
7/2/2014 11:05:02 AM,Functional test,13,FT step 11,22,E,1,0,0,0,0,0,59.98851,120,120,71.1,26.1,
7/2/2014 11:06:02 AM,1 minute Delay,23,D
7/2/2014 11:06:16 AM,Functional test,13,FT step 12,24,E,1,0,0,0,0,0,10.66364,85,85,590,176.3,
7/2/2014 11:06:17 AM,1 sec delay,25,D
7/2/2014 11:07:21 AM,Functional test,13,FT step 13,26,E,1,0,0,0,0,0,59.91388,120,120,71.1,20.9,
7/2/2014 11:07:26 AM,5 second Delay,27,D
7/2/2014 11:07:40 AM,Functional test,13,FT step 14,28,E,1,0,0,0,0,0,10.65096,85,85,590,176.2,
7/2/2014 11:08:40 AM,1 minute Delay,29,D
7/2/2014 11:09:44 AM,Functional test,13,FT step 15,30,E,1,0,0,0,0,0,59.96166,100,100,85.3,31.3,
7/2/2014 11:09:45 AM,1 sec delay,31,D
7/2/2014 11:10:03 AM,Functional test,13,FT step 16,32,E,1,0,0,0,0,0,14.94897,120,120,520,92.1,
7/2/2014 11:10:04 AM,1 sec delay,33,D
7/2/2014 11:11:08 AM,Functional test,13,FT step 17,34,E,1,0,0,0,0,0,59.96935,120,120,71.1,26.1,
7/2/2014 11:11:09 AM,1 sec delay,35,D
7/2/2014 11:11:27 AM,Functional test,13,FT step 18,36,E,1,0,0,0,0,0,14.94897,120,120,520,92.1,
7/2/2014 11:11:28 AM,1 sec delay,37,D
7/2/2014 11:12:32 AM,Functional test,13,FT step 19,38,E,1,0,0,0,0,0,59.95786,120,120,71.1,26.1,
7/2/2014 11:12:33 AM,1 sec delay,39,D
7/2/2014 11:12:51 AM,Functional test,13,FT step 20,40,E,1,0,0,0,0,0,14.94792,120,120,520,76.8,
7/2/2014 11:28:20 AM,15 Minute Delay,41,D
7/2/2014 11:28:22 AM,Test Completed.  Result:  PASS
