7/1/2014 9:36:13 PM,Functional Test ECR 2028703
Recipe:  Functional Test ECR 2028703
Serial Number:  177559GI2
Date,Protocol Name,Seq. #,Prescription Name,Seq #,Prescription Type,Current Exp.,Anode Spits,Cathode Spits,AnodeCathode Spits,kvRegul,Total Spits,Actual Exp. Time,Exp. Voltage,Actual Voltage,Exp. mA,Actual mA,Generator Errors
7/1/2014 9:55:57 PM,Next entry is due to a resume on exposure.
7/1/2014 9:57:02 PM,NG HVIS #2,4,NG HVIS 130,3,E,1,0,0,1,0,1,60.13953,130,130,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
7/1/2014 9:58:08 PM,NG HVIS #2,4,NG HVIS 125,1,E,1,0,0,1,0,1,60.2093,125,125,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
7/1/2014 9:58:14 PM,5 second Delay,2,D
7/1/2014 9:59:18 PM,NG HVIS #2,4,NG HVIS 130,3,E,1,0,0,0,0,0,60.13953,130,130,15,4.3,
7/1/2014 9:59:23 PM,5 second Delay,4,D
7/1/2014 10:00:26 PM,NG HVIS #3,5,NG HVIS 135,1,E,1,1,0,0,0,1,60.06977,135,135,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
7/1/2014 10:00:33 PM,5 second Delay,2,D
7/1/2014 10:01:37 PM,NG HVIS #3,5,NG HVIS 140,3,E,1,3,0,7,0,10,59.86047,140,140,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
7/1/2014 10:02:42 PM,NG HVIS #3,5,NG HVIS 135,1,E,1,0,0,0,0,0,60.06977,135,135,15,4.3,
7/1/2014 10:02:47 PM,5 second Delay,2,D
7/1/2014 10:03:50 PM,NG HVIS #3,5,NG HVIS 140,3,E,1,0,0,0,0,0,59.97675,140,140,15,4.3,
7/1/2014 10:03:55 PM,5 second Delay,4,D
7/1/2014 10:04:59 PM,NG HVIS #4,6,NG HVIS 140,1,E,1,1,0,0,0,1,59.97675,140,140,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
7/1/2014 10:06:04 PM,NG HVIS #4,6,NG HVIS 140,1,E,1,0,0,0,0,0,59.97675,140,140,15,4.3,
7/1/2014 10:06:09 PM,5 second Delay,2,D
7/1/2014 10:07:13 PM,NG HVIS #4,6,NG HVIS 140,3,E,1,1,0,0,0,1,59.97675,140,140,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
7/1/2014 10:08:18 PM,NG HVIS #4,6,NG HVIS 140,1,E,1,0,0,0,0,0,59.95349,140,140,15,4.3,
7/1/2014 10:08:23 PM,5 second Delay,2,D
7/1/2014 10:09:27 PM,NG HVIS #4,6,NG HVIS 140,3,E,1,1,0,0,0,1,59.97675,140,140,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
7/1/2014 10:10:32 PM,NG HVIS #4,6,NG HVIS 140,1,E,1,2,0,0,0,2,59.97675,140,140,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
7/1/2014 10:11:37 PM,NG HVIS #4,6,NG HVIS 140,1,E,1,1,0,0,0,1,59.97675,140,140,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
7/1/2014 10:12:42 PM,NG HVIS #4,6,NG HVIS 140,1,E,1,0,0,0,0,0,59.97675,140,140,15,4.3,
7/1/2014 10:12:47 PM,5 second Delay,2,D
7/1/2014 10:13:51 PM,NG HVIS #4,6,NG HVIS 140,3,E,1,1,0,1,0,2,59.97675,140,140,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
7/1/2014 10:14:56 PM,NG HVIS #4,6,NG HVIS 140,1,E,1,0,0,0,0,0,59.97675,140,140,15,4.3,
7/1/2014 10:15:01 PM,5 second Delay,2,D
7/1/2014 10:16:05 PM,NG HVIS #4,6,NG HVIS 140,3,E,1,1,0,1,0,2,59.97675,140,140,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
7/1/2014 10:17:10 PM,NG HVIS #4,6,NG HVIS 140,1,E,1,0,0,0,0,0,59.97675,140,140,15,4.3,
7/1/2014 10:17:15 PM,5 second Delay,2,D
7/1/2014 10:18:18 PM,NG HVIS #4,6,NG HVIS 140,3,E,1,0,0,0,0,0,59.97675,140,140,15,4.3,
7/1/2014 10:18:23 PM,5 second Delay,4,D
7/1/2014 10:21:27 PM,SHVIS 2 A,7,SHVIS 2 80,1,E,1,0,0,0,0,0,177.6667,80,80,1,0.3,
7/1/2014 10:21:32 PM,5 second Delay,2,D
7/1/2014 10:24:35 PM,SHVIS 2 A,7,SHVIS 2 85,3,E,1,0,0,0,0,0,177.6667,85,85,1,0.3,
7/1/2014 10:24:40 PM,5 second Delay,4,D
7/1/2014 10:27:44 PM,SHVIS 2 A,7,SHVIS 2 90,5,E,1,0,0,0,0,0,177.6667,90,90,1,0.3,
7/1/2014 10:27:49 PM,5 second Delay,6,D
7/1/2014 10:30:53 PM,SHVIS 2 B,8,SHVIS 2 95,1,E,1,0,0,0,0,0,177.6667,95,95,1,0.3,
7/1/2014 10:30:58 PM,5 second Delay,2,D
7/1/2014 10:34:01 PM,SHVIS 2 B,8,SHVIS 2 100,3,E,1,0,0,0,0,0,177.3333,100,100,1,0.3,
7/1/2014 10:34:06 PM,5 second Delay,4,D
7/1/2014 10:37:10 PM,SHVIS 2 B,8,SHVIS 2 105,5,E,1,0,0,0,0,0,177.3333,105,105,1,0.3,
7/1/2014 10:37:15 PM,5 second Delay,6,D
7/1/2014 10:40:18 PM,SHVIS 2 C,9,SHVIS 2 110,1,E,1,0,0,0,0,0,177,110,110,1,0.3,
7/1/2014 10:40:23 PM,5 second Delay,2,D
7/1/2014 10:43:27 PM,SHVIS 2 C,9,SHVIS 2 115,3,E,1,0,0,0,0,0,177,115,115,1,0.3,
7/1/2014 10:43:32 PM,5 second Delay,4,D
7/1/2014 10:46:35 PM,SHVIS 2 C,9,SHVIS 2 120,5,E,1,0,0,0,0,0,177.3333,120,120,1,0.3,
7/1/2014 10:46:40 PM,5 second Delay,6,D
7/1/2014 10:49:44 PM,SHVIS 2 D,10,SHVIS 2 125,1,E,1,0,0,0,0,0,177.3333,125,125,1,0.3,
7/1/2014 10:49:49 PM,5 second Delay,2,D
7/1/2014 10:52:52 PM,SHVIS 2 D,10,SHVIS 2 130,3,E,1,0,0,0,0,0,177.3333,130,130,1,0.3,
7/1/2014 10:52:57 PM,5 second Delay,4,D
7/1/2014 10:55:06 PM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,0,0,8,0,8,107.6667,135,135,1,0.3,316:  Spit Max Error | 
7/1/2014 10:55:10 PM,Next Log Entry Due to Resume.
7/1/2014 10:55:11 PM,Next entry is due to a resume on exposure.
7/1/2014 10:55:59 PM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,0,0,7,0,7,0,135,135,1,0,316:  Spit Max Error | 
7/1/2014 10:56:03 PM,Next Log Entry Due to Resume.
7/1/2014 10:56:04 PM,Next entry is due to a resume on exposure.
7/1/2014 10:56:42 PM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,0,0,6,1,6,0,135,135,1,0.1,316:  Spit Max Error | 
7/1/2014 10:56:45 PM,Next Log Entry Due to Resume.
7/1/2014 10:56:46 PM,Next entry is due to a resume on exposure.
7/1/2014 10:57:10 PM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,1,0,6,0,7,0.5,135,135,1,0.2,316:  Spit Max Error | 
7/1/2014 10:57:44 PM,Test Stopped!  Generator Error!  No more resumes allowed.
