12/21/2017 10:02:26 PM,Functional Test ECR 2028703
Recipe:  Functional Test ECR 2028703
Serial Number:  211252GI2
Date,Protocol Name,Seq. #,Prescription Name,Seq #,Prescription Type,Current Exp.,Anode Spits,Cathode Spits,AnodeCathode Spits,kvRegul,Total Spits,Actual Exp. Time,Exp. Voltage,Actual Voltage,Exp. mA,Actual mA,Generator Errors
12/21/2017 10:02:44 PM,Calibration,1,Calibration 1,1,E,1,0,0,0,0,0,0.04845815,80,80,35,22.7,
12/21/2017 10:02:48 PM,Calibration,1,Calibration 1,1,E,2,0,0,0,0,0,0.04824561,80,80,35,22.8,
12/21/2017 10:02:52 PM,Calibration,1,Calibration 1,1,E,3,0,0,0,0,0,0.05059524,80,80,35,33.6,
12/21/2017 10:02:55 PM,Calibration,1,Calibration 2,2,E,1,0,0,0,0,0,0.05069124,80,80,35,21.7,
12/21/2017 10:03:00 PM,Calibration,1,Calibration 2,2,E,2,0,0,0,0,0,0.0497076,80,80,35,34.2,
12/21/2017 10:03:04 PM,Calibration,1,Calibration 2,2,E,3,0,0,0,0,0,0.04829545,80,80,35,35.2,
12/21/2017 10:03:07 PM,Calibration,1,Calibration 3,3,E,1,0,0,0,0,0,0.5,80,80,125,124.4,
12/21/2017 10:03:12 PM,Calibration,1,Calibration 3,3,E,2,0,0,0,0,0,0.5,80,80,125,124.8,
12/21/2017 10:03:16 PM,Calibration,1,Calibration 3,3,E,3,0,0,0,0,0,0.4995997,80,80,125,124.9,
12/21/2017 10:03:20 PM,Calibration,1,Calibration 4,4,E,1,0,0,0,0,0,0.5,80,80,250,250.2,
12/21/2017 10:03:24 PM,Calibration,1,Calibration 4,4,E,2,0,0,0,0,0,0.5,80,80,250,250.2,
12/21/2017 10:03:29 PM,Calibration,1,Calibration 4,4,E,3,0,0,0,0,0,0.5,80,80,250,250.2,
12/21/2017 10:03:33 PM,Calibration,1,Calibration 5,5,E,1,0,0,0,0,0,1,80,80,125,124.7,
12/21/2017 10:03:38 PM,Calibration,1,Calibration 5,5,E,2,0,0,0,0,0,1,80,80,125,124.9,
12/21/2017 10:03:43 PM,Calibration,1,Calibration 5,5,E,3,0,0,0,0,0,1,80,80,125,124.9,
12/21/2017 10:03:48 PM,Calibration,1,Calibration 5,5,E,4,0,0,0,0,0,1,80,80,125,124.9,
12/21/2017 10:03:53 PM,Calibration,1,Calibration 5,5,E,5,0,0,0,0,0,1,80,80,125,124.9,
12/21/2017 10:03:58 PM,Calibration,1,Calibration 5,5,E,6,0,0,0,0,0,1,80,80,125,124.9,
12/21/2017 10:04:03 PM,Calibration,1,Calibration 5,5,E,7,0,0,0,0,0,1,80,80,125,124.9,
12/21/2017 10:04:08 PM,Calibration,1,Calibration 5,5,E,8,0,0,0,0,0,1,80,80,125,124.9,
12/21/2017 10:04:13 PM,Calibration,1,Calibration 5,5,E,9,0,0,0,0,0,1,80,80,125,124.9,
12/21/2017 10:04:18 PM,Calibration,1,Calibration 5,5,E,10,0,0,0,0,0,1,80,80,125,124.9,
12/21/2017 10:04:22 PM,Calibration,1,Calibration 6,6,E,1,0,0,0,0,0,1,80,80,250,250.1,
12/21/2017 10:04:27 PM,Calibration,1,Calibration 6,6,E,2,0,0,0,0,0,1,80,80,250,250.1,
12/21/2017 10:04:32 PM,Calibration,1,Calibration 6,6,E,3,0,0,0,0,0,1,80,80,250,250.1,
12/21/2017 10:04:37 PM,Calibration,1,Calibration 6,6,E,4,0,0,0,0,0,1,80,80,250,250.1,
12/21/2017 10:04:42 PM,Calibration,1,Calibration 6,6,E,5,0,0,0,0,0,1,80,80,250,250.1,
12/21/2017 10:04:47 PM,Calibration,1,Calibration 6,6,E,6,0,0,0,0,0,1,80,80,250,250.1,
12/21/2017 10:04:52 PM,Calibration,1,Calibration 6,6,E,7,0,0,0,0,0,1,80,80,250,250.1,
12/21/2017 10:04:57 PM,Calibration,1,Calibration 6,6,E,8,0,0,0,0,0,1,80,80,250,250.1,
12/21/2017 10:05:02 PM,Calibration,1,Calibration 6,6,E,9,0,0,0,0,0,1,80,80,250,250.1,
12/21/2017 10:05:07 PM,Calibration,1,Calibration 6,6,E,10,0,0,0,0,0,1,80,80,250,250.1,
12/21/2017 10:14:11 PM,Tube Warm Up,2,WarmUp,1,E,1,0,0,0,0,0,540.1526,80,80,75,36.7,
12/21/2017 10:14:21 PM,10 second Delay,2,D
12/21/2017 10:15:24 PM,NG HVIS #1,3,NG HVIS 110,1,E,1,0,0,1,0,1,60.06977,110,110,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
12/21/2017 10:15:31 PM,5 second Delay,2,D
