7/3/2014 8:02:06 AM,Functional Test ECR 2028703
Recipe:  Functional Test ECR 2028703
Serial Number:  177998GI2
Date,Protocol Name,Seq. #,Prescription Name,Seq #,Prescription Type,Current Exp.,Anode Spits,Cathode Spits,AnodeCathode Spits,kvRegul,Total Spits,Actual Exp. Time,Exp. Voltage,Actual Voltage,Exp. mA,Actual mA,Generator Errors
7/3/2014 8:26:28 AM,NG HVIS #3,5,NG HVIS 135,1,E,1,2,0,0,0,2,60.06977,135,135,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
7/3/2014 8:27:33 AM,NG HVIS #3,5,NG HVIS 135,1,E,1,3,0,0,0,3,60.04651,135,135,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
7/3/2014 8:28:38 AM,NG HVIS #3,5,NG HVIS 135,1,E,1,1,0,0,0,1,60.04651,135,135,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
7/3/2014 8:28:45 AM,5 second Delay,2,D
7/3/2014 8:29:48 AM,NG HVIS #3,5,NG HVIS 140,3,E,1,1,0,0,0,1,59.95349,140,140,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
7/3/2014 8:30:53 AM,NG HVIS #3,5,NG HVIS 135,1,E,1,0,0,0,0,0,60.06977,135,135,15,4.3,
7/3/2014 8:30:58 AM,5 second Delay,2,D
7/3/2014 8:32:02 AM,NG HVIS #3,5,NG HVIS 140,3,E,1,1,0,0,0,1,59.97675,140,140,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
7/3/2014 8:32:09 AM,5 second Delay,4,D
7/3/2014 8:33:12 AM,NG HVIS #4,6,NG HVIS 140,1,E,1,0,0,0,0,0,59.97675,140,140,15,4.3,
7/3/2014 8:33:17 AM,5 second Delay,2,D
7/3/2014 8:34:21 AM,NG HVIS #4,6,NG HVIS 140,3,E,1,0,0,0,0,0,60,140,140,15,4.3,
7/3/2014 8:34:26 AM,5 second Delay,4,D
7/3/2014 8:37:29 AM,SHVIS 2 A,7,SHVIS 2 80,1,E,1,0,0,0,0,0,177.6667,80,80,1,0.3,
7/3/2014 8:37:34 AM,5 second Delay,2,D
7/3/2014 8:40:38 AM,SHVIS 2 A,7,SHVIS 2 85,3,E,1,0,0,0,0,0,177.6667,85,85,1,0.3,
7/3/2014 8:40:43 AM,5 second Delay,4,D
7/3/2014 8:43:46 AM,SHVIS 2 A,7,SHVIS 2 90,5,E,1,0,0,3,0,3,177.6667,90,90,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/3/2014 8:46:52 AM,SHVIS 2 A,7,SHVIS 2 80,1,E,1,0,0,0,0,0,177.6667,80,80,1,0.3,
7/3/2014 8:46:57 AM,5 second Delay,2,D
7/3/2014 8:50:00 AM,SHVIS 2 A,7,SHVIS 2 85,3,E,1,0,0,0,0,0,177.6667,85,85,1,0.3,
7/3/2014 8:50:05 AM,5 second Delay,4,D
7/3/2014 8:53:09 AM,SHVIS 2 A,7,SHVIS 2 90,5,E,1,0,0,0,0,0,177.6667,90,90,1,0.3,
7/3/2014 8:53:14 AM,5 second Delay,6,D
7/3/2014 8:56:17 AM,SHVIS 2 B,8,SHVIS 2 95,1,E,1,0,0,0,0,0,177.3333,95,95,1,0.3,
7/3/2014 8:56:22 AM,5 second Delay,2,D
7/3/2014 8:59:26 AM,SHVIS 2 B,8,SHVIS 2 100,3,E,1,0,0,0,0,0,177.3333,100,100,1,0.3,
7/3/2014 8:59:31 AM,5 second Delay,4,D
7/3/2014 9:02:34 AM,SHVIS 2 B,8,SHVIS 2 105,5,E,1,0,0,0,0,0,177.3333,105,105,1,0.3,
7/3/2014 9:02:39 AM,5 second Delay,6,D
7/3/2014 9:05:43 AM,SHVIS 2 C,9,SHVIS 2 110,1,E,1,0,0,0,0,0,177,110,110,1,0.3,
7/3/2014 9:05:48 AM,5 second Delay,2,D
7/3/2014 9:08:51 AM,SHVIS 2 C,9,SHVIS 2 115,3,E,1,0,0,0,0,0,177,115,115,1,0.3,
7/3/2014 9:08:57 AM,5 second Delay,4,D
7/3/2014 9:12:00 AM,SHVIS 2 C,9,SHVIS 2 120,5,E,1,0,0,0,0,0,177.3333,120,120,1,0.3,
7/3/2014 9:12:05 AM,5 second Delay,6,D
7/3/2014 9:15:09 AM,SHVIS 2 D,10,SHVIS 2 125,1,E,1,0,0,0,0,0,177.3333,125,125,1,0.3,
7/3/2014 9:15:14 AM,5 second Delay,2,D
7/3/2014 9:18:17 AM,SHVIS 2 D,10,SHVIS 2 130,3,E,1,0,0,0,0,0,177.3333,130,130,1,0.3,
7/3/2014 9:18:22 AM,5 second Delay,4,D
7/3/2014 9:21:26 AM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,0,0,0,0,0,177,135,135,1,0.3,
7/3/2014 9:21:31 AM,5 second Delay,2,D
7/3/2014 9:22:40 AM,SHVIS 2 E,11,SHVIS 2 140,3,E,1,1,0,6,0,7,45.66667,140,140,1,0.3,316:  Spit Max Error | 
7/3/2014 9:22:43 AM,Next Log Entry Due to Resume.
7/3/2014 9:22:44 AM,Next entry is due to a resume on exposure.
7/3/2014 9:23:11 AM,SHVIS 2 E,11,SHVIS 2 140,3,E,1,0,0,7,0,7,0.5,140,140,1,0.2,316:  Spit Max Error | 
7/3/2014 9:23:14 AM,Next Log Entry Due to Resume.
7/3/2014 9:23:15 AM,Next entry is due to a resume on exposure.
7/3/2014 9:23:44 AM,SHVIS 2 E,11,SHVIS 2 140,3,E,1,0,0,7,0,7,1.333333,140,140,1,0.3,316:  Spit Max Error | 
7/3/2014 9:23:48 AM,Next Log Entry Due to Resume.
7/3/2014 9:23:49 AM,Next entry is due to a resume on exposure.
7/3/2014 9:26:54 AM,SHVIS 2 E,11,SHVIS 2 140,3,E,1,1,0,4,0,5,176.6667,140,140,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/3/2014 9:29:59 AM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,1,0,0,0,1,177,135,135,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/3/2014 9:30:06 AM,5 second Delay,2,D
7/3/2014 9:33:09 AM,SHVIS 2 E,11,SHVIS 2 140,3,E,1,1,0,1,0,2,177,140,140,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/3/2014 9:36:15 AM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,0,0,0,0,0,177,135,135,1,0.3,
7/3/2014 9:36:20 AM,5 second Delay,2,D
7/3/2014 9:39:23 AM,SHVIS 2 E,11,SHVIS 2 140,3,E,1,0,0,0,0,0,177,140,140,1,0.3,
7/3/2014 9:39:28 AM,5 second Delay,4,D
7/3/2014 9:42:32 AM,SHVIS 2 F,12,SHVIS 2 140,1,E,1,2,0,2,0,4,177,140,140,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/3/2014 9:45:37 AM,SHVIS 2 F,12,SHVIS 2 140,1,E,1,0,0,0,0,0,177,140,140,1,0.3,
