7/2/2014 3:52:34 PM,Functional Test ECR 2028703
Recipe:  Functional Test ECR 2028703
Serial Number:  180221GI4
Date,Protocol Name,Seq. #,Prescription Name,Seq #,Prescription Type,Current Exp.,Anode Spits,Cathode Spits,AnodeCathode Spits,kvRegul,Total Spits,Actual Exp. Time,Exp. Voltage,Actual Voltage,Exp. mA,Actual mA,Generator Errors
7/2/2014 3:52:53 PM,Calibration,1,Calibration 1,1,E,1,0,0,0,0,0,0.04887218,80,80,35,26.6,
7/2/2014 3:52:57 PM,Calibration,1,Calibration 1,1,E,2,0,0,0,0,0,0.04832714,80,80,35,26.9,
7/2/2014 3:53:01 PM,Calibration,1,Calibration 1,1,E,3,0,0,0,0,0,0.0504451,80,80,35,33.7,
7/2/2014 3:53:05 PM,Calibration,1,Calibration 2,2,E,1,0,0,0,0,0,0.0490566,80,80,35,26.5,
7/2/2014 3:53:09 PM,Calibration,1,Calibration 2,2,E,2,0,0,0,0,0,0.04815864,80,80,35,35.3,
7/2/2014 3:53:13 PM,Calibration,1,Calibration 2,2,E,3,0,0,0,0,0,0.04986149,80,80,35,36.1,
7/2/2014 3:53:16 PM,Calibration,1,Calibration 3,3,E,1,0,0,0,0,0,0.4995945,80,80,125,123.3,
7/2/2014 3:53:21 PM,Calibration,1,Calibration 3,3,E,2,0,0,0,0,0,0.5,80,80,125,124.4,
7/2/2014 3:53:25 PM,Calibration,1,Calibration 3,3,E,3,0,0,0,0,0,0.5,80,80,125,124.8,
7/2/2014 3:53:29 PM,Calibration,1,Calibration 4,4,E,1,0,0,0,0,0,0.5,80,80,250,250.2,
7/2/2014 3:53:33 PM,Calibration,1,Calibration 4,4,E,2,0,0,0,0,0,0.5,80,80,250,250.2,
7/2/2014 3:53:38 PM,Calibration,1,Calibration 4,4,E,3,0,0,0,0,0,0.5,80,80,250,250.2,
7/2/2014 3:53:42 PM,Calibration,1,Calibration 5,5,E,1,0,0,0,0,0,1,80,80,125,124.4,
7/2/2014 3:53:47 PM,Calibration,1,Calibration 5,5,E,2,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 3:53:52 PM,Calibration,1,Calibration 5,5,E,3,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 3:53:57 PM,Calibration,1,Calibration 5,5,E,4,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 3:54:02 PM,Calibration,1,Calibration 5,5,E,5,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 3:54:07 PM,Calibration,1,Calibration 5,5,E,6,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 3:54:12 PM,Calibration,1,Calibration 5,5,E,7,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 3:54:17 PM,Calibration,1,Calibration 5,5,E,8,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 3:54:22 PM,Calibration,1,Calibration 5,5,E,9,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 3:54:27 PM,Calibration,1,Calibration 5,5,E,10,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 3:54:31 PM,Calibration,1,Calibration 6,6,E,1,0,0,0,0,0,1,80,80,250,250.1,
