7/2/2014 6:22:18 PM,Functional Test ECR 2028703
Recipe:  Functional Test ECR 2028703
Serial Number:  180221GI4
Date,Protocol Name,Seq. #,Prescription Name,Seq #,Prescription Type,Current Exp.,Anode Spits,Cathode Spits,AnodeCathode Spits,kvRegul,Total Spits,Actual Exp. Time,Exp. Voltage,Actual Voltage,Exp. mA,Actual mA,Generator Errors
7/2/2014 6:22:37 PM,Calibration,1,Calibration 1,1,E,1,0,0,0,0,0,0.04924243,80,80,35,26.4,
7/2/2014 6:22:41 PM,Calibration,1,Calibration 1,1,E,2,0,0,0,0,0,0.05059524,80,80,35,33.6,
7/2/2014 6:22:46 PM,Calibration,1,Calibration 1,1,E,3,0,0,0,0,0,0.04985337,80,80,35,34.1,
7/2/2014 6:22:49 PM,Calibration,1,Calibration 2,2,E,1,0,0,0,0,0,0.04961832,80,80,35,26.2,
7/2/2014 6:22:53 PM,Calibration,1,Calibration 2,2,E,2,0,0,0,0,0,0.04941861,80,80,35,34.4,
7/2/2014 6:22:57 PM,Calibration,1,Calibration 2,2,E,3,0,0,0,0,0,0.04843305,80,80,35,35.1,
7/2/2014 6:23:00 PM,Calibration,1,Calibration 3,3,E,1,0,0,0,0,0,0.5,80,80,125,124,
7/2/2014 6:23:05 PM,Calibration,1,Calibration 3,3,E,2,0,0,0,0,0,0.5,80,80,125,124.6,
7/2/2014 6:23:09 PM,Calibration,1,Calibration 3,3,E,3,0,0,0,0,0,0.4995997,80,80,125,124.9,
7/2/2014 6:23:13 PM,Calibration,1,Calibration 4,4,E,1,0,0,0,0,0,0.5,80,80,250,250.2,
7/2/2014 6:23:17 PM,Calibration,1,Calibration 4,4,E,2,0,0,0,0,0,0.5,80,80,250,250.2,
7/2/2014 6:23:22 PM,Calibration,1,Calibration 4,4,E,3,0,0,0,0,0,0.5,80,80,250,250.2,
7/2/2014 6:23:26 PM,Calibration,1,Calibration 5,5,E,1,0,0,0,0,0,1,80,80,125,124.7,
7/2/2014 6:23:31 PM,Calibration,1,Calibration 5,5,E,2,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 6:23:36 PM,Calibration,1,Calibration 5,5,E,3,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 6:23:41 PM,Calibration,1,Calibration 5,5,E,4,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 6:23:46 PM,Calibration,1,Calibration 5,5,E,5,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 6:23:51 PM,Calibration,1,Calibration 5,5,E,6,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 6:23:56 PM,Calibration,1,Calibration 5,5,E,7,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 6:24:01 PM,Calibration,1,Calibration 5,5,E,8,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 6:24:06 PM,Calibration,1,Calibration 5,5,E,9,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 6:24:11 PM,Calibration,1,Calibration 5,5,E,10,0,0,0,0,0,1,80,80,125,124.9,
7/2/2014 6:24:15 PM,Calibration,1,Calibration 6,6,E,1,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 6:24:20 PM,Calibration,1,Calibration 6,6,E,2,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 6:24:25 PM,Calibration,1,Calibration 6,6,E,3,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 6:24:30 PM,Calibration,1,Calibration 6,6,E,4,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 6:24:35 PM,Calibration,1,Calibration 6,6,E,5,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 6:24:40 PM,Calibration,1,Calibration 6,6,E,6,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 6:24:45 PM,Calibration,1,Calibration 6,6,E,7,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 6:24:50 PM,Calibration,1,Calibration 6,6,E,8,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 6:24:55 PM,Calibration,1,Calibration 6,6,E,9,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 6:25:00 PM,Calibration,1,Calibration 6,6,E,10,0,0,0,0,0,1,80,80,250,250.1,
7/2/2014 6:28:04 PM,SHVIS 2 A,7,SHVIS 2 80,1,E,1,0,0,0,0,0,177.6667,80,80,1,0.3,
7/2/2014 6:28:09 PM,5 second Delay,2,D
7/2/2014 6:31:12 PM,SHVIS 2 A,7,SHVIS 2 85,3,E,1,0,0,0,0,0,177.6667,85,85,1,0.3,
7/2/2014 6:31:17 PM,5 second Delay,4,D
7/2/2014 6:34:21 PM,SHVIS 2 A,7,SHVIS 2 90,5,E,1,0,0,0,0,0,177.6667,90,90,1,0.3,
7/2/2014 6:34:26 PM,5 second Delay,6,D
7/2/2014 6:37:30 PM,SHVIS 2 B,8,SHVIS 2 95,1,E,1,0,0,0,0,0,177.3333,95,95,1,0.3,
7/2/2014 6:37:35 PM,5 second Delay,2,D
7/2/2014 6:40:38 PM,SHVIS 2 B,8,SHVIS 2 100,3,E,1,0,0,0,0,0,177.3333,100,100,1,0.3,
7/2/2014 6:40:43 PM,5 second Delay,4,D
7/2/2014 6:43:47 PM,SHVIS 2 B,8,SHVIS 2 105,5,E,1,0,0,0,0,0,177,105,105,1,0.3,
7/2/2014 6:43:52 PM,5 second Delay,6,D
7/2/2014 6:46:55 PM,SHVIS 2 C,9,SHVIS 2 110,1,E,1,0,0,0,0,0,177.3333,110,110,1,0.3,
7/2/2014 6:47:00 PM,5 second Delay,2,D
7/2/2014 6:50:04 PM,SHVIS 2 C,9,SHVIS 2 115,3,E,1,0,0,0,0,0,177.3333,115,115,1,0.3,
7/2/2014 6:50:09 PM,5 second Delay,4,D
7/2/2014 6:53:12 PM,SHVIS 2 C,9,SHVIS 2 120,5,E,1,0,0,0,0,0,177.3333,120,120,1,0.3,
7/2/2014 6:53:17 PM,5 second Delay,6,D
7/2/2014 6:56:21 PM,SHVIS 2 D,10,SHVIS 2 125,1,E,1,1,0,0,0,1,177.3333,125,125,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 6:56:28 PM,5 second Delay,2,D
7/2/2014 6:59:31 PM,SHVIS 2 D,10,SHVIS 2 130,3,E,1,0,0,0,0,0,177,130,130,1,0.3,
7/2/2014 6:59:36 PM,5 second Delay,4,D
7/2/2014 7:02:40 PM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,1,0,0,0,1,177,135,135,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 7:02:46 PM,5 second Delay,2,D
7/2/2014 7:05:50 PM,SHVIS 2 E,11,SHVIS 2 140,3,E,1,1,0,1,0,2,177,140,140,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 7:08:55 PM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,1,0,0,0,1,177,135,135,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 7:09:02 PM,5 second Delay,2,D
7/2/2014 7:12:05 PM,SHVIS 2 E,11,SHVIS 2 140,3,E,1,2,0,0,0,2,177,140,140,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 7:15:10 PM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,0,0,1,0,1,177,135,135,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 7:15:17 PM,5 second Delay,2,D
7/2/2014 7:18:21 PM,SHVIS 2 E,11,SHVIS 2 140,3,E,1,2,0,2,0,4,177,140,140,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 7:21:26 PM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,1,0,0,0,1,177,135,135,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 7:21:32 PM,5 second Delay,2,D
7/2/2014 7:24:36 PM,SHVIS 2 E,11,SHVIS 2 140,3,E,1,1,0,0,0,1,177,140,140,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 7:27:41 PM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,0,0,0,0,0,177,135,135,1,0.3,
7/2/2014 7:27:46 PM,5 second Delay,2,D
7/2/2014 7:30:50 PM,SHVIS 2 E,11,SHVIS 2 140,3,E,1,2,0,0,0,2,177,140,140,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 7:33:55 PM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,1,0,0,0,1,177,135,135,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 7:34:01 PM,5 second Delay,2,D
7/2/2014 7:37:05 PM,SHVIS 2 E,11,SHVIS 2 140,3,E,1,1,0,0,0,1,177,140,140,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 7:40:10 PM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,1,0,0,0,1,177,135,135,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 7:40:17 PM,5 second Delay,2,D
7/2/2014 7:43:20 PM,SHVIS 2 E,11,SHVIS 2 140,3,E,1,0,0,0,0,0,177,140,140,1,0.3,
7/2/2014 7:43:25 PM,5 second Delay,4,D
7/2/2014 7:46:29 PM,SHVIS 2 F,12,SHVIS 2 140,1,E,1,1,0,0,0,1,177,140,140,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 7:49:34 PM,SHVIS 2 F,12,SHVIS 2 140,1,E,1,0,0,0,0,0,177,140,140,1,0.3,
7/2/2014 7:49:39 PM,5 second Delay,2,D
7/2/2014 7:52:43 PM,SHVIS 2 F,12,SHVIS 2 140,3,E,1,0,0,0,0,0,177,140,140,1,0.3,
7/2/2014 7:52:48 PM,5 second Delay,4,D
7/2/2014 7:59:17 PM,6 Minute Delay,1,D
7/2/2014 8:00:35 PM,Functional test,13,FT step 1,2,E,1,0,0,1,0,1,59.98851,120,120,71.1,26.1,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 8:01:37 PM,1 minute Delay,3,D
7/2/2014 8:01:52 PM,Functional test,13,FT step 2,4,E,1,0,0,0,0,0,10.664,85,85,640,237.8,
7/2/2014 8:01:53 PM,1 sec delay,5,D
7/2/2014 8:02:56 PM,Functional test,13,FT step 3,6,E,1,0,0,0,0,0,59.99234,120,120,71.1,26.1,
7/2/2014 8:03:01 PM,5 second Delay,7,D
7/2/2014 8:03:16 PM,Functional test,13,FT step 4,8,E,1,0,0,0,0,0,10.65427,85,85,640,209.7,
7/2/2014 8:04:16 PM,1 minute Delay,9,D
7/2/2014 8:05:19 PM,Functional test,13,FT step 5,10,E,1,0,0,0,0,0,59.9968,100,100,85.3,31.3,
7/2/2014 8:05:20 PM,1 sec delay,11,D
7/2/2014 8:05:39 PM,Functional test,13,FT step 6,12,E,1,0,0,0,0,0,14.95939,115,115,556.5,98.5,
7/2/2014 8:05:40 PM,1 sec delay,13,D
7/2/2014 8:06:43 PM,Functional test,13,FT step 7,14,E,1,0,0,0,0,0,59.99234,120,120,71.1,26.1,
7/2/2014 8:06:44 PM,1 sec delay,15,D
7/2/2014 8:07:03 PM,Functional test,13,FT step 8,16,E,1,0,0,0,0,0,14.95939,115,115,556.5,98.5,
7/2/2014 8:07:04 PM,1 sec delay,17,D
7/2/2014 8:08:07 PM,Functional test,13,FT step 9,18,E,1,0,0,0,0,0,59.95786,120,120,71.1,26.1,
7/2/2014 8:08:08 PM,1 sec delay,19,D
7/2/2014 8:08:27 PM,Functional test,13,FT step 10,20,E,1,0,0,0,0,0,14.9533,115,115,556.5,98.5,
7/2/2014 8:09:27 PM,1 minute Delay,21,D
7/2/2014 8:10:30 PM,Functional test,13,FT step 11,22,E,1,0,0,0,0,0,59.98851,120,120,71.1,26.1,
7/2/2014 8:11:30 PM,1 minute Delay,23,D
7/2/2014 8:11:45 PM,Functional test,13,FT step 12,24,E,1,0,0,0,0,0,10.66212,85,85,590,176.1,
7/2/2014 8:11:46 PM,1 sec delay,25,D
7/2/2014 8:12:49 PM,Functional test,13,FT step 13,26,E,1,0,0,0,0,0,59.89952,120,120,71.1,20.9,
7/2/2014 8:12:54 PM,5 second Delay,27,D
7/2/2014 8:13:09 PM,Functional test,13,FT step 14,28,E,1,0,0,0,0,0,10.65455,85,85,590,176,
7/2/2014 8:14:09 PM,1 minute Delay,29,D
7/2/2014 8:15:12 PM,Functional test,13,FT step 15,30,E,1,0,0,0,0,0,59.98083,100,100,85.3,31.3,
7/2/2014 8:15:13 PM,1 sec delay,31,D
7/2/2014 8:15:32 PM,Functional test,13,FT step 16,32,E,1,0,0,0,0,0,14.94897,120,120,520,92.1,
7/2/2014 8:15:33 PM,1 sec delay,33,D
7/2/2014 8:16:36 PM,Functional test,13,FT step 17,34,E,1,1,0,0,0,1,59.95019,120,120,71.1,26.1,324:  Tube spit (all kV drop/regul errors) | 
7/2/2014 8:16:39 PM,1 sec delay,35,D
7/2/2014 8:16:58 PM,Functional test,13,FT step 18,36,E,1,0,0,0,0,0,14.94788,120,120,520,92.1,
7/2/2014 8:16:59 PM,1 sec delay,37,D
7/2/2014 8:18:02 PM,Functional test,13,FT step 19,38,E,1,0,0,0,0,0,59.98851,120,120,71.1,26.1,
7/2/2014 8:18:03 PM,1 sec delay,39,D
7/2/2014 8:18:17 PM,Functional test,13,FT step 20,40,E,1,0,0,2,3,2,4.125333,120,120,520,75,313:  ILR max current detected | 
7/2/2014 8:18:52 PM,Test Stopped!  Generator Error!  Resumes not allowed.
