7/9/2013 10:05:50 PM,Functional Test ECR 2028703
Recipe:  Functional Test ECR 2028703
Serial Number:  172949GI0
Date,Protocol Name,Seq. #,Prescription Name,Seq #,Prescription Type,Current Exp.,Anode Spits,Cathode Spits,AnodeCathode Spits,kvRegul,Total Spits,Actual Exp. Time,Exp. Voltage,Actual Voltage,Exp. mA,Actual mA,Generator Errors
7/9/2013 10:06:08 PM,Calibration,1,Calibration 1,1,E,1,0,0,0,0,0,0.04938272,80,80,35,24.3,
7/9/2013 10:06:12 PM,Calibration,1,Calibration 1,1,E,2,0,0,0,0,0,0.05105105,80,80,35,33.3,
7/9/2013 10:06:16 PM,Calibration,1,Calibration 1,1,E,3,0,0,0,0,0,0.05014749,80,80,35,33.9,
7/9/2013 10:06:19 PM,Calibration,1,Calibration 2,2,E,1,0,0,0,0,0,0.04958678,80,80,35,24.2,
7/9/2013 10:06:23 PM,Calibration,1,Calibration 2,2,E,2,0,0,0,0,0,0.05014749,80,80,35,33.9,
7/9/2013 10:06:27 PM,Calibration,1,Calibration 2,2,E,3,0,0,0,0,0,0.04885057,80,80,35,34.8,
7/9/2013 10:06:31 PM,Calibration,1,Calibration 3,3,E,1,0,0,0,0,0,0.5,80,80,125,123.2,
7/9/2013 10:06:35 PM,Calibration,1,Calibration 3,3,E,2,0,0,0,0,0,0.5,80,80,125,124,
7/9/2013 10:06:40 PM,Calibration,1,Calibration 3,3,E,3,0,0,0,0,0,0.5,80,80,125,124.4,
7/9/2013 10:06:44 PM,Calibration,1,Calibration 4,4,E,1,0,0,0,0,0,0.5,80,80,250,248,
7/9/2013 10:06:48 PM,Calibration,1,Calibration 4,4,E,2,0,0,0,0,0,0.4997994,80,80,250,249.3,
7/9/2013 10:06:53 PM,Calibration,1,Calibration 4,4,E,3,0,0,0,0,0,0.4997996,80,80,250,249.5,
7/9/2013 10:06:57 PM,Calibration,1,Calibration 5,5,E,1,0,0,0,0,0,1,80,80,125,124.6,
7/9/2013 10:07:02 PM,Calibration,1,Calibration 5,5,E,2,0,0,0,0,0,1,80,80,125,124.8,
7/9/2013 10:07:07 PM,Calibration,1,Calibration 5,5,E,3,0,0,0,0,0,1,80,80,125,124.9,
7/9/2013 10:07:12 PM,Calibration,1,Calibration 5,5,E,4,0,0,0,0,0,1,80,80,125,124.9,
7/9/2013 10:07:17 PM,Calibration,1,Calibration 5,5,E,5,0,0,0,0,0,1,80,80,125,124.9,
7/9/2013 10:07:22 PM,Calibration,1,Calibration 5,5,E,6,0,0,0,0,0,1,80,80,125,124.9,
7/9/2013 10:07:27 PM,Calibration,1,Calibration 5,5,E,7,0,0,0,0,0,1,80,80,125,124.9,
7/9/2013 10:07:32 PM,Calibration,1,Calibration 5,5,E,8,0,0,0,0,0,1,80,80,125,124.9,
