7/9/2013 7:40:46 PM,Functional Test ECR 2028703
Recipe:  Functional Test ECR 2028703
Serial Number:  172949GI0
Date,Protocol Name,Seq. #,Prescription Name,Seq #,Prescription Type,Current Exp.,Anode Spits,Cathode Spits,AnodeCathode Spits,kvRegul,Total Spits,Actual Exp. Time,Exp. Voltage,Actual Voltage,Exp. mA,Actual mA,Generator Errors
7/9/2013 8:05:12 PM,5 second Delay,4,D
7/9/2013 8:08:16 PM,SHVIS 2 A,7,SHVIS 2 80,1,E,1,0,0,0,0,0,177.3333,80,80,1,0.3,
7/9/2013 8:08:21 PM,5 second Delay,2,D
7/9/2013 8:11:25 PM,SHVIS 2 A,7,SHVIS 2 85,3,E,1,0,0,0,0,0,177.3333,85,85,1,0.3,
7/9/2013 8:11:30 PM,5 second Delay,4,D
7/9/2013 8:14:33 PM,SHVIS 2 A,7,SHVIS 2 90,5,E,1,0,0,0,0,0,178,90,90,1,0.3,
7/9/2013 8:14:38 PM,5 second Delay,6,D
7/9/2013 8:17:42 PM,SHVIS 2 B,8,SHVIS 2 95,1,E,1,0,0,0,0,0,177.6667,95,95,1,0.3,
7/9/2013 8:17:47 PM,5 second Delay,2,D
7/9/2013 8:20:50 PM,SHVIS 2 B,8,SHVIS 2 100,3,E,1,0,0,0,0,0,177,100,100,1,0.3,
7/9/2013 8:20:55 PM,5 second Delay,4,D
7/9/2013 8:23:59 PM,SHVIS 2 B,8,SHVIS 2 105,5,E,1,0,0,0,0,0,177,105,105,1,0.3,
7/9/2013 8:24:04 PM,5 second Delay,6,D
7/9/2013 8:27:07 PM,SHVIS 2 C,9,SHVIS 2 110,1,E,1,0,0,0,0,0,177,110,110,1,0.3,
7/9/2013 8:27:12 PM,5 second Delay,2,D
7/9/2013 8:30:16 PM,SHVIS 2 C,9,SHVIS 2 115,3,E,1,0,0,0,0,0,177.3333,115,115,1,0.3,
7/9/2013 8:30:21 PM,5 second Delay,4,D
7/9/2013 8:33:24 PM,SHVIS 2 C,9,SHVIS 2 120,5,E,1,0,0,1,0,1,177.3333,120,120,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/9/2013 8:33:31 PM,5 second Delay,6,D
7/9/2013 8:36:34 PM,SHVIS 2 D,10,SHVIS 2 125,1,E,1,0,0,1,0,1,177.3333,125,125,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/9/2013 8:36:41 PM,5 second Delay,2,D
7/9/2013 8:39:45 PM,SHVIS 2 D,10,SHVIS 2 130,3,E,1,0,0,4,0,4,177.3333,130,130,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/9/2013 8:42:50 PM,SHVIS 2 D,10,SHVIS 2 125,1,E,1,0,0,8,0,8,177.3333,125,125,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/9/2013 8:45:55 PM,SHVIS 2 D,10,SHVIS 2 125,1,E,1,0,0,4,0,4,177.3333,125,125,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
7/9/2013 8:49:00 PM,SHVIS 2 D,10,SHVIS 2 125,1,E,1,0,0,0,0,0,177.3333,125,125,1,0.3,
7/9/2013 8:49:05 PM,5 second Delay,2,D
7/9/2013 8:52:09 PM,SHVIS 2 D,10,SHVIS 2 130,3,E,1,0,0,0,0,0,177.3333,130,130,1,0.3,
7/9/2013 8:52:14 PM,5 second Delay,4,D
