8/20/2018 10:16:13 AM,Functional Test ECR 2028703
Recipe:  Functional Test ECR 2028703
Serial Number:  218005GI7
Date,Protocol Name,Seq. #,Prescription Name,Seq #,Prescription Type,Current Exp.,Anode Spits,Cathode Spits,AnodeCathode Spits,kvRegul,Total Spits,Actual Exp. Time,Exp. Voltage,Actual Voltage,Exp. mA,Actual mA,Generator Errors
8/20/2018 10:16:30 AM,Calibration,1,Calibration 1,1,E,1,0,1,0,0,0,0.0503876,80,80,35,25.8,324:  Tube spit (all kV drop/regul errors) | 
8/20/2018 10:16:36 AM,Calibration,1,Calibration 1,1,E,2,0,0,0,0,0,0.0515873,80,80,35,25.2,
8/20/2018 10:16:40 AM,Calibration,1,Calibration 1,1,E,3,0,0,0,0,0,0.05029586,80,80,35,33.8,
8/20/2018 10:16:43 AM,Calibration,1,Calibration 2,2,E,1,0,0,0,0,0,0.048,80,80,35,25,
8/20/2018 10:16:47 AM,Calibration,1,Calibration 2,2,E,2,0,0,0,0,0,0.0487106,80,80,35,34.9,
8/20/2018 10:16:51 AM,Calibration,1,Calibration 2,2,E,3,0,0,0,0,0,0.05042017,80,80,35,35.7,
8/20/2018 10:16:55 AM,Calibration,1,Calibration 3,3,E,1,0,0,0,0,0,0.4995984,80,80,125,124.5,
8/20/2018 10:17:00 AM,Calibration,1,Calibration 3,3,E,2,0,0,1,0,0,0.4995997,80,80,125,124.9,324:  Tube spit (all kV drop/regul errors) | 
8/20/2018 10:17:06 AM,Calibration,1,Calibration 3,3,E,3,0,0,0,0,0,0.4995997,80,80,125,124.9,
8/20/2018 10:17:09 AM,Calibration,1,Calibration 4,4,E,1,0,0,0,0,0,0.4997999,80,80,250,249.9,
8/20/2018 10:17:14 AM,Calibration,1,Calibration 4,4,E,2,0,0,0,0,0,0.4997999,80,80,250,249.9,
8/20/2018 10:17:18 AM,Calibration,1,Calibration 4,4,E,3,0,0,0,0,0,0.4997999,80,80,250,249.9,
8/20/2018 10:17:22 AM,Calibration,1,Calibration 5,5,E,1,0,0,0,0,0,1,80,80,125,124.6,
8/20/2018 10:17:27 AM,Calibration,1,Calibration 5,5,E,2,0,0,0,0,0,1,80,80,125,124.9,
8/20/2018 10:17:32 AM,Calibration,1,Calibration 5,5,E,3,0,0,0,0,0,0.9992,80,80,125,125,
8/20/2018 10:17:38 AM,Calibration,1,Calibration 5,5,E,4,0,0,0,0,0,1,80,80,125,124.9,
8/20/2018 10:17:43 AM,Calibration,1,Calibration 5,5,E,5,0,0,0,0,0,0.9992,80,80,125,125,
8/20/2018 10:17:48 AM,Calibration,1,Calibration 5,5,E,6,0,0,0,0,0,1,80,80,125,124.9,
8/20/2018 10:17:53 AM,Calibration,1,Calibration 5,5,E,7,0,0,0,0,0,1,80,80,125,124.9,
8/20/2018 10:17:58 AM,Calibration,1,Calibration 5,5,E,8,0,0,0,0,0,0.9992,80,80,125,125,
8/20/2018 10:18:03 AM,Calibration,1,Calibration 5,5,E,9,0,0,0,0,0,0.9992,80,80,125,125,
8/20/2018 10:18:08 AM,Calibration,1,Calibration 5,5,E,10,0,0,0,0,0,0.9992,80,80,125,125,
8/20/2018 10:18:12 AM,Calibration,1,Calibration 6,6,E,1,0,0,0,0,0,1,80,80,250,250,
8/20/2018 10:18:17 AM,Calibration,1,Calibration 6,6,E,2,0,0,0,0,0,1,80,80,250,249.9,
8/20/2018 10:18:22 AM,Calibration,1,Calibration 6,6,E,3,0,0,0,0,0,1,80,80,250,249.9,
8/20/2018 10:18:27 AM,Calibration,1,Calibration 6,6,E,4,0,0,0,0,0,1,80,80,250,249.9,
8/20/2018 10:18:32 AM,Calibration,1,Calibration 6,6,E,5,0,0,0,0,0,1,80,80,250,249.9,
8/20/2018 10:18:37 AM,Calibration,1,Calibration 6,6,E,6,0,0,0,0,0,1,80,80,250,249.9,
8/20/2018 10:18:42 AM,Calibration,1,Calibration 6,6,E,7,0,0,0,0,0,1,80,80,250,249.9,
8/20/2018 10:18:47 AM,Calibration,1,Calibration 6,6,E,8,0,0,0,0,0,0.9996,80,80,250,250,
8/20/2018 10:18:52 AM,Calibration,1,Calibration 6,6,E,9,0,0,0,0,0,1,80,80,250,250,
8/20/2018 10:18:57 AM,Calibration,1,Calibration 6,6,E,10,0,0,0,0,0,1,80,80,250,249.9,
8/20/2018 10:28:01 AM,Tube Warm Up,2,WarmUp,1,E,1,0,0,0,0,0,539.8474,80,80,75,36.7,
8/20/2018 10:28:11 AM,10 second Delay,2,D
8/20/2018 10:29:14 AM,NG HVIS #1,3,NG HVIS 110,1,E,1,0,0,0,0,0,60.32558,110,110,15,4.3,
8/20/2018 10:29:19 AM,5 second Delay,2,D
8/20/2018 10:30:23 AM,NG HVIS #1,3,NG HVIS 115,3,E,1,0,0,3,0,3,60.25581,115,115,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
8/20/2018 10:31:28 AM,NG HVIS #1,3,NG HVIS 110,1,E,1,0,0,0,0,0,60.34884,110,110,15,4.3,
8/20/2018 10:31:33 AM,5 second Delay,2,D
8/20/2018 10:32:37 AM,NG HVIS #1,3,NG HVIS 115,3,E,1,0,0,0,0,0,60.27907,115,115,15,4.3,
8/20/2018 10:32:42 AM,5 second Delay,4,D
8/20/2018 10:33:45 AM,NG HVIS #1,3,NG HVIS 120,5,E,1,0,0,0,0,0,60.18605,120,120,15,4.3,
8/20/2018 10:33:50 AM,5 second Delay,6,D
8/20/2018 10:34:54 AM,NG HVIS #2,4,NG HVIS 125,1,E,1,0,0,1,0,1,60.11628,125,125,15,4.3,324:  Tube spit (all kV drop/regul errors) | 
8/20/2018 10:35:00 AM,5 second Delay,2,D
8/20/2018 10:36:04 AM,NG HVIS #2,4,NG HVIS 130,3,E,1,0,0,0,0,0,60,130,130,15,4.3,
8/20/2018 10:36:09 AM,5 second Delay,4,D
8/20/2018 10:37:12 AM,NG HVIS #3,5,NG HVIS 135,1,E,1,0,0,0,0,0,59.95349,135,135,15,4.3,
8/20/2018 10:37:17 AM,5 second Delay,2,D
8/20/2018 10:38:21 AM,NG HVIS #3,5,NG HVIS 140,3,E,1,0,0,0,0,0,59.81395,140,140,15,4.3,
8/20/2018 10:38:26 AM,5 second Delay,4,D
8/20/2018 10:39:29 AM,NG HVIS #4,6,NG HVIS 140,1,E,1,0,0,0,0,0,59.86047,140,140,15,4.3,
8/20/2018 10:39:34 AM,5 second Delay,2,D
8/20/2018 10:40:38 AM,NG HVIS #4,6,NG HVIS 140,3,E,1,0,0,0,0,0,59.86047,140,140,15,4.3,
8/20/2018 10:40:43 AM,5 second Delay,4,D
8/20/2018 10:43:46 AM,SHVIS 2 A,7,SHVIS 2 80,1,E,1,0,0,0,0,0,177.3333,80,80,1,0.3,
8/20/2018 10:43:51 AM,5 second Delay,2,D
8/20/2018 10:46:55 AM,SHVIS 2 A,7,SHVIS 2 85,3,E,1,0,0,1,0,1,177,85,85,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
8/20/2018 10:47:02 AM,5 second Delay,4,D
8/20/2018 10:50:05 AM,SHVIS 2 A,7,SHVIS 2 90,5,E,1,0,0,0,0,0,177,90,90,1,0.3,
8/20/2018 10:50:10 AM,5 second Delay,6,D
8/20/2018 10:53:14 AM,SHVIS 2 B,8,SHVIS 2 95,1,E,1,0,0,0,0,0,177.3333,95,95,1,0.3,
8/20/2018 10:53:19 AM,5 second Delay,2,D
8/20/2018 10:56:22 AM,SHVIS 2 B,8,SHVIS 2 100,3,E,1,0,0,0,0,0,177.6667,100,100,1,0.3,
8/20/2018 10:56:27 AM,5 second Delay,4,D
8/20/2018 10:59:31 AM,SHVIS 2 B,8,SHVIS 2 105,5,E,1,0,0,0,0,0,177.6667,105,105,1,0.3,
8/20/2018 10:59:36 AM,5 second Delay,6,D
8/20/2018 11:02:39 AM,SHVIS 2 C,9,SHVIS 2 110,1,E,1,0,0,0,0,0,177.3333,110,110,1,0.3,
8/20/2018 11:02:44 AM,5 second Delay,2,D
8/20/2018 11:05:48 AM,SHVIS 2 C,9,SHVIS 2 115,3,E,1,0,0,4,0,4,177,115,115,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
8/20/2018 11:08:53 AM,SHVIS 2 C,9,SHVIS 2 110,1,E,1,0,0,0,0,0,177.3333,110,110,1,0.3,
8/20/2018 11:08:58 AM,5 second Delay,2,D
8/20/2018 11:12:02 AM,SHVIS 2 C,9,SHVIS 2 115,3,E,1,0,0,2,0,2,177,115,115,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
8/20/2018 11:15:07 AM,SHVIS 2 C,9,SHVIS 2 110,1,E,1,0,0,0,0,0,177.3333,110,110,1,0.3,
8/20/2018 11:15:12 AM,5 second Delay,2,D
8/20/2018 11:18:15 AM,SHVIS 2 C,9,SHVIS 2 115,3,E,1,0,0,0,0,0,177,115,115,1,0.3,
8/20/2018 11:18:20 AM,5 second Delay,4,D
8/20/2018 11:21:24 AM,SHVIS 2 C,9,SHVIS 2 120,5,E,1,0,0,0,0,0,177,120,120,1,0.3,
8/20/2018 11:21:29 AM,5 second Delay,6,D
8/20/2018 11:24:32 AM,SHVIS 2 D,10,SHVIS 2 125,1,E,1,0,0,0,0,0,177,125,125,1,0.3,
8/20/2018 11:24:37 AM,5 second Delay,2,D
8/20/2018 11:27:41 AM,SHVIS 2 D,10,SHVIS 2 130,3,E,1,0,0,0,0,0,177,130,130,1,0.3,
8/20/2018 11:27:46 AM,5 second Delay,4,D
8/20/2018 11:30:49 AM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,0,0,5,0,5,177,135,135,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
8/20/2018 11:33:55 AM,SHVIS 2 E,11,SHVIS 2 135,1,E,1,0,0,0,0,0,177,135,135,1,0.3,
8/20/2018 11:34:00 AM,5 second Delay,2,D
8/20/2018 11:37:03 AM,SHVIS 2 E,11,SHVIS 2 140,3,E,1,0,0,0,0,0,177,140,140,1,0.3,
8/20/2018 11:37:08 AM,5 second Delay,4,D
8/20/2018 11:40:12 AM,SHVIS 2 F,12,SHVIS 2 140,1,E,1,0,0,2,0,2,177,140,140,1,0.3,324:  Tube spit (all kV drop/regul errors) | 
8/20/2018 11:43:17 AM,SHVIS 2 F,12,SHVIS 2 140,1,E,1,0,0,0,0,0,177,140,140,1,0.3,
8/20/2018 11:43:22 AM,5 second Delay,2,D
8/20/2018 11:46:25 AM,SHVIS 2 F,12,SHVIS 2 140,3,E,1,0,0,0,0,0,177,140,140,1,0.3,
8/20/2018 11:46:30 AM,5 second Delay,4,D
8/20/2018 11:52:59 AM,6 Minute Delay,1,D
8/20/2018 11:54:17 AM,Functional test,13,FT step 1,2,E,1,0,0,2,0,2,59.92337,120,120,71.1,26.1,324:  Tube spit (all kV drop/regul errors) | 
8/20/2018 11:55:18 AM,1 minute Delay,3,D
8/20/2018 11:55:33 AM,Functional test,13,FT step 2,4,E,1,0,0,0,0,0,10.64177,85,85,640,237,
8/20/2018 11:55:34 AM,1 sec delay,5,D
8/20/2018 11:56:37 AM,Functional test,13,FT step 3,6,E,1,0,0,0,0,0,59.95786,120,120,71.1,26.1,
8/20/2018 11:56:42 AM,5 second Delay,7,D
8/20/2018 11:56:57 AM,Functional test,13,FT step 4,8,E,1,0,0,0,0,0,10.65616,85,85,640,209.4,
8/20/2018 11:57:57 AM,1 minute Delay,9,D
8/20/2018 11:59:00 AM,Functional test,13,FT step 5,10,E,1,0,0,0,0,0,59.9968,100,100,85.3,31.3,
8/20/2018 11:59:01 AM,1 sec delay,11,D
8/20/2018 11:59:20 AM,Functional test,13,FT step 6,12,E,1,0,0,0,0,0,14.95736,115,115,556.5,98.5,
8/20/2018 11:59:21 AM,1 sec delay,13,D
8/20/2018 12:00:24 PM,Functional test,13,FT step 7,14,E,1,0,0,0,0,0,59.99234,120,120,71.1,26.1,
8/20/2018 12:00:25 PM,1 sec delay,15,D
8/20/2018 12:00:44 PM,Functional test,13,FT step 8,16,E,1,0,0,0,0,0,14.94219,115,115,556.5,98.6,
8/20/2018 12:00:45 PM,1 sec delay,17,D
8/20/2018 12:01:48 PM,Functional test,13,FT step 9,18,E,1,0,0,0,0,0,59.95786,120,120,71.1,26.1,
8/20/2018 12:01:49 PM,1 sec delay,19,D
8/20/2018 12:02:08 PM,Functional test,13,FT step 10,20,E,1,0,0,0,0,0,14.95736,115,115,556.5,98.5,
8/20/2018 12:03:08 PM,1 minute Delay,21,D
8/20/2018 12:04:12 PM,Functional test,13,FT step 11,22,E,1,0,0,2,0,2,59.94253,120,120,71.1,26.1,324:  Tube spit (all kV drop/regul errors) | 
8/20/2018 12:05:13 PM,1 minute Delay,23,D
8/20/2018 12:05:28 PM,Functional test,13,FT step 12,24,E,1,0,0,0,0,0,10.65529,85,85,590,175.8,
8/20/2018 12:05:29 PM,1 sec delay,25,D
8/20/2018 12:06:32 PM,Functional test,13,FT step 13,26,E,1,0,0,0,0,0,59.92823,120,120,71.1,20.9,
8/20/2018 12:06:37 PM,5 second Delay,27,D
8/20/2018 12:06:52 PM,Functional test,13,FT step 14,28,E,1,0,0,0,0,0,10.67176,85,85,590,176.7,
8/20/2018 12:07:52 PM,1 minute Delay,29,D
8/20/2018 12:08:55 PM,Functional test,13,FT step 15,30,E,1,0,0,0,0,0,59.9968,100,100,85.3,31.3,
8/20/2018 12:08:56 PM,1 sec delay,31,D
8/20/2018 12:09:15 PM,Functional test,13,FT step 16,32,E,1,0,0,0,0,0,14.95217,120,120,520,92,
8/20/2018 12:09:16 PM,1 sec delay,33,D
8/20/2018 12:10:19 PM,Functional test,13,FT step 17,34,E,1,0,0,0,0,0,59.99234,120,120,71.1,26.1,
8/20/2018 12:10:20 PM,1 sec delay,35,D
8/20/2018 12:10:39 PM,Functional test,13,FT step 18,36,E,1,0,0,0,0,0,14.96196,120,120,520,92,
8/20/2018 12:10:40 PM,1 sec delay,37,D
8/20/2018 12:11:44 PM,Functional test,13,FT step 19,38,E,1,0,0,1,0,1,59.9387,120,120,71.1,26.1,324:  Tube spit (all kV drop/regul errors) | 
8/20/2018 12:11:46 PM,1 sec delay,39,D
8/20/2018 12:12:05 PM,Functional test,13,FT step 20,40,E,1,0,0,0,0,0,14.96219,120,120,520,76.7,
8/20/2018 12:27:34 PM,15 Minute Delay,41,D
8/20/2018 12:27:34 PM,Test Completed.  Result:  FAIL (Test failed due to total spits being greater than the spits allowed in the protocol.)
