8/20/2018 12:28:43 PM,Functional Test ECR 2028703
Recipe:  Functional Test ECR 2028703
Serial Number:  218005GI7
Date,Protocol Name,Seq. #,Prescription Name,Seq #,Prescription Type,Current Exp.,Anode Spits,Cathode Spits,AnodeCathode Spits,kvRegul,Total Spits,Actual Exp. Time,Exp. Voltage,Actual Voltage,Exp. mA,Actual mA,Generator Errors
8/20/2018 12:29:00 PM,Calibration,1,Calibration 1,1,E,1,0,0,0,0,0,0.04961832,80,80,35,26.2,
8/20/2018 12:29:04 PM,Calibration,1,Calibration 1,1,E,2,0,0,0,0,0,0.0504451,80,80,35,33.7,
8/20/2018 12:29:08 PM,Calibration,1,Calibration 1,1,E,3,0,0,0,0,0,0.0497076,80,80,35,34.2,
8/20/2018 12:29:11 PM,Calibration,1,Calibration 2,2,E,1,0,0,0,0,0,0.0490566,80,80,35,26.5,
8/20/2018 12:29:15 PM,Calibration,1,Calibration 2,2,E,2,0,0,0,0,0,0.05,80,80,35,34,
8/20/2018 12:29:19 PM,Calibration,1,Calibration 2,2,E,3,0,0,0,0,0,0.04913295,80,80,35,34.6,
8/20/2018 12:29:23 PM,Calibration,1,Calibration 3,3,E,1,0,0,0,0,0,0.5,80,80,125,123.8,
8/20/2018 12:29:28 PM,Calibration,1,Calibration 3,3,E,2,0,0,0,0,0,0.5,80,80,125,124.4,
8/20/2018 12:29:32 PM,Calibration,1,Calibration 3,3,E,3,0,0,0,0,0,0.499599,80,80,125,124.7,
8/20/2018 12:29:36 PM,Calibration,1,Calibration 4,4,E,1,0,0,0,0,0,0.4997993,80,80,250,249.1,
8/20/2018 12:29:40 PM,Calibration,1,Calibration 4,4,E,2,0,0,0,0,0,0.5,80,80,250,249.8,
8/20/2018 12:29:45 PM,Calibration,1,Calibration 4,4,E,3,0,0,0,0,0,0.5,80,80,250,249.8,
8/20/2018 12:29:49 PM,Calibration,1,Calibration 5,5,E,1,0,0,0,0,0,0.9991981,80,80,125,124.7,
8/20/2018 12:29:54 PM,Calibration,1,Calibration 5,5,E,2,0,0,0,0,0,1,80,80,125,124.9,
8/20/2018 12:29:59 PM,Calibration,1,Calibration 5,5,E,3,0,0,0,0,0,1,80,80,125,124.9,
8/20/2018 12:30:04 PM,Calibration,1,Calibration 5,5,E,4,0,0,0,0,0,1,80,80,125,124.9,
8/20/2018 12:30:09 PM,Calibration,1,Calibration 5,5,E,5,0,0,0,0,0,1,80,80,125,124.9,
8/20/2018 12:30:14 PM,Calibration,1,Calibration 5,5,E,6,0,0,0,0,0,1,80,80,125,124.9,
8/20/2018 12:30:19 PM,Calibration,1,Calibration 5,5,E,7,0,0,0,0,0,1,80,80,125,124.9,
8/20/2018 12:30:24 PM,Calibration,1,Calibration 5,5,E,8,0,0,0,0,0,1,80,80,125,124.9,
8/20/2018 12:30:29 PM,Calibration,1,Calibration 5,5,E,9,0,0,0,0,0,1,80,80,125,124.9,
8/20/2018 12:30:34 PM,Calibration,1,Calibration 5,5,E,10,0,0,0,0,0,1,80,80,125,124.9,
8/20/2018 12:30:38 PM,Calibration,1,Calibration 6,6,E,1,0,0,0,0,0,1,80,80,250,249.7,
8/20/2018 12:30:43 PM,Calibration,1,Calibration 6,6,E,2,0,0,0,0,0,1,80,80,250,249.9,
8/20/2018 12:30:48 PM,Calibration,1,Calibration 6,6,E,3,0,0,0,0,0,1,80,80,250,249.9,
8/20/2018 12:30:53 PM,Calibration,1,Calibration 6,6,E,4,0,0,0,0,0,1,80,80,250,249.9,
